Date,Country,Region,Chain,Parent_SKU,SKU_Description,Total_Qty_CTN
2025-01-29,Thailand,Bangkok,Big C,SKU-D001,Diaper Pants M,243
2025-01-29,Thailand,Bangkok,Big C,SKU-D002,Diaper Pants L,198
2025-01-29,Thailand,Bangkok,Big C,SKU-D003,Diaper Tape NB,125
2025-01-29,Thailand,Bangkok,Big C,SKU-S001,Sanitary Pad Day,168
2025-01-29,Thailand,Bangkok,Big C,SKU-S002,Sanitary Pad Night,154
2025-01-29,Thailand,Bangkok,Makro,SKU-D001,Diaper Pants M,173
2025-01-29,Thailand,Bangkok,Makro,SKU-D002,Diaper Pants L,144
2025-01-29,Thailand,Bangkok,Makro,SKU-D003,Diaper Tape NB,94
2025-01-29,Thailand,Bangkok,Makro,SKU-S001,Sanitary Pad Day,100
2025-01-29,Thailand,Bangkok,Makro,SKU-S002,Sanitary Pad Night,83
2025-01-29,Thailand,Bangkok,Tesco Lotus,SKU-D001,Diaper Pants M,302
2025-01-29,Thailand,Bangkok,Tesco Lotus,SKU-D002,Diaper Pants L,289
2025-01-29,Thailand,Bangkok,Tesco Lotus,SKU-D003,Diaper Tape NB,189
2025-01-29,Thailand,Bangkok,Tesco Lotus,SKU-S001,Sanitary Pad Day,352
2025-01-29,Thailand,Bangkok,Tesco Lotus,SKU-S002,Sanitary Pad Night,237
2025-01-29,Thailand,Central,Big C,SKU-D001,Diaper Pants M,403
2025-01-29,Thailand,Central,Big C,SKU-D002,Diaper Pants L,303
2025-01-29,Thailand,Central,Big C,SKU-D003,Diaper Tape NB,236
2025-01-29,Thailand,Central,Big C,SKU-S001,Sanitary Pad Day,337
2025-01-29,Thailand,Central,Big C,SKU-S002,Sanitary Pad Night,233
2025-01-29,Thailand,Central,Tesco Lotus,SKU-D001,Diaper Pants M,276
2025-01-29,Thailand,Central,Tesco Lotus,SKU-D002,Diaper Pants L,229
2025-01-29,Thailand,Central,Tesco Lotus,SKU-D003,Diaper Tape NB,157
2025-01-29,Thailand,Central,Tesco Lotus,SKU-S001,Sanitary Pad Day,285
2025-01-29,Thailand,Central,Tesco Lotus,SKU-S002,Sanitary Pad Night,205
2025-01-29,Thailand,North,Makro,SKU-D001,Diaper Pants M,294
2025-01-29,Thailand,North,Makro,SKU-D002,Diaper Pants L,250
2025-01-29,Thailand,North,Makro,SKU-D003,Diaper Tape NB,121
2025-01-29,Thailand,North,Makro,SKU-S001,Sanitary Pad Day,239
2025-01-29,Thailand,North,Makro,SKU-S002,Sanitary Pad Night,196
2025-01-29,Thailand,North,Tesco Lotus,SKU-D001,Diaper Pants M,409
2025-01-29,Thailand,North,Tesco Lotus,SKU-D002,Diaper Pants L,355
2025-01-29,Thailand,North,Tesco Lotus,SKU-D003,Diaper Tape NB,220
2025-01-29,Thailand,North,Tesco Lotus,SKU-S001,Sanitary Pad Day,287
2025-01-29,Thailand,North,Tesco Lotus,SKU-S002,Sanitary Pad Night,261
2025-01-30,Malaysia,Central,99 Speedmart,SKU-D001,Diaper Pants M,120
2025-01-30,Malaysia,Central,99 Speedmart,SKU-D002,Diaper Pants L,98
2025-01-30,Malaysia,Central,99 Speedmart,SKU-D003,Diaper Tape NB,56
2025-01-30,Malaysia,Central,99 Speedmart,SKU-S001,Sanitary Pad Day,74
2025-01-30,Malaysia,Central,99 Speedmart,SKU-S002,Sanitary Pad Night,57
2025-01-30,Malaysia,Central,AEON,SKU-D001,Diaper Pants M,263
2025-01-30,Malaysia,Central,AEON,SKU-D002,Diaper Pants L,267
2025-01-30,Malaysia,Central,AEON,SKU-D003,Diaper Tape NB,154
2025-01-30,Malaysia,Central,AEON,SKU-S001,Sanitary Pad Day,263
2025-01-30,Malaysia,Central,AEON,SKU-S002,Sanitary Pad Night,247
2025-01-30,Malaysia,Central,Lotus's,SKU-D001,Diaper Pants M,118
2025-01-30,Malaysia,Central,Lotus's,SKU-D002,Diaper Pants L,0
2025-01-30,Malaysia,Central,Lotus's,SKU-D003,Diaper Tape NB,81
2025-01-30,Malaysia,Central,Lotus's,SKU-S001,Sanitary Pad Day,65
2025-01-30,Malaysia,Central,Lotus's,SKU-S002,Sanitary Pad Night,66
2025-01-30,Malaysia,Northern,Giant,SKU-D001,Diaper Pants M,63
2025-01-30,Malaysia,Northern,Giant,SKU-D002,Diaper Pants L,59
2025-01-30,Malaysia,Northern,Giant,SKU-D003,Diaper Tape NB,38
2025-01-30,Malaysia,Northern,Giant,SKU-S001,Sanitary Pad Day,57
2025-01-30,Malaysia,Northern,Giant,SKU-S002,Sanitary Pad Night,57
2025-01-30,Malaysia,Northern,Lotus's,SKU-D001,Diaper Pants M,437
2025-01-30,Malaysia,Northern,Lotus's,SKU-D002,Diaper Pants L,275
2025-01-30,Malaysia,Northern,Lotus's,SKU-D003,Diaper Tape NB,163
2025-01-30,Malaysia,Northern,Lotus's,SKU-S001,Sanitary Pad Day,264
2025-01-30,Malaysia,Northern,Lotus's,SKU-S002,Sanitary Pad Night,218
2025-01-30,Malaysia,Northern,Mydin,SKU-D001,Diaper Pants M,82
2025-01-30,Malaysia,Northern,Mydin,SKU-D002,Diaper Pants L,84
2025-01-30,Malaysia,Northern,Mydin,SKU-D003,Diaper Tape NB,53
2025-01-30,Malaysia,Northern,Mydin,SKU-S001,Sanitary Pad Day,68
2025-01-30,Malaysia,Northern,Mydin,SKU-S002,Sanitary Pad Night,40
2025-01-30,Malaysia,Southern,AEON,SKU-D001,Diaper Pants M,222
2025-01-30,Malaysia,Southern,AEON,SKU-D002,Diaper Pants L,264
2025-01-30,Malaysia,Southern,AEON,SKU-D003,Diaper Tape NB,170
2025-01-30,Malaysia,Southern,AEON,SKU-S001,Sanitary Pad Day,230
2025-01-30,Malaysia,Southern,AEON,SKU-S002,Sanitary Pad Night,181
2025-01-30,Malaysia,Southern,Econsave,SKU-D001,Diaper Pants M,238
2025-01-30,Malaysia,Southern,Econsave,SKU-D002,Diaper Pants L,187
2025-01-30,Malaysia,Southern,Econsave,SKU-D003,Diaper Tape NB,119
2025-01-30,Malaysia,Southern,Econsave,SKU-S001,Sanitary Pad Day,190
2025-01-30,Malaysia,Southern,Econsave,SKU-S002,Sanitary Pad Night,113
2025-01-30,Malaysia,Southern,Giant,SKU-D001,Diaper Pants M,27
2025-01-30,Malaysia,Southern,Giant,SKU-D002,Diaper Pants L,20
2025-01-30,Malaysia,Southern,Giant,SKU-D003,Diaper Tape NB,14
2025-01-30,Malaysia,Southern,Giant,SKU-S001,Sanitary Pad Day,20
2025-01-30,Malaysia,Southern,Giant,SKU-S002,Sanitary Pad Night,15
2025-01-30,Singapore,East,Cold Storage,SKU-D001,Diaper Pants M,41
2025-01-30,Singapore,East,Cold Storage,SKU-D002,Diaper Pants L,42
2025-01-30,Singapore,East,Cold Storage,SKU-D003,Diaper Tape NB,17
2025-01-30,Singapore,East,Cold Storage,SKU-S001,Sanitary Pad Day,0
2025-01-30,Singapore,East,Cold Storage,SKU-S002,Sanitary Pad Night,30
2025-01-30,Singapore,East,NTUC FairPrice,SKU-D001,Diaper Pants M,50
2025-01-30,Singapore,East,NTUC FairPrice,SKU-D002,Diaper Pants L,49
2025-01-30,Singapore,East,NTUC FairPrice,SKU-D003,Diaper Tape NB,37
2025-01-30,Singapore,East,NTUC FairPrice,SKU-S001,Sanitary Pad Day,44
2025-01-30,Singapore,East,NTUC FairPrice,SKU-S002,Sanitary Pad Night,34
2025-01-30,Singapore,East,Sheng Siong,SKU-D001,Diaper Pants M,161
2025-01-30,Singapore,East,Sheng Siong,SKU-D002,Diaper Pants L,135
2025-01-30,Singapore,East,Sheng Siong,SKU-D003,Diaper Tape NB,0
2025-01-30,Singapore,East,Sheng Siong,SKU-S001,Sanitary Pad Day,167
2025-01-30,Singapore,East,Sheng Siong,SKU-S002,Sanitary Pad Night,116
2025-01-30,Singapore,North,NTUC FairPrice,SKU-D001,Diaper Pants M,86
2025-01-30,Singapore,North,NTUC FairPrice,SKU-D002,Diaper Pants L,100
2025-01-30,Singapore,North,NTUC FairPrice,SKU-D003,Diaper Tape NB,47
2025-01-30,Singapore,North,NTUC FairPrice,SKU-S001,Sanitary Pad Day,85
2025-01-30,Singapore,North,NTUC FairPrice,SKU-S002,Sanitary Pad Night,52
2025-01-30,Singapore,North,Sheng Siong,SKU-D001,Diaper Pants M,217
2025-01-30,Singapore,North,Sheng Siong,SKU-D002,Diaper Pants L,164
2025-01-30,Singapore,North,Sheng Siong,SKU-D003,Diaper Tape NB,73
2025-01-30,Singapore,North,Sheng Siong,SKU-S001,Sanitary Pad Day,147
2025-01-30,Singapore,North,Sheng Siong,SKU-S002,Sanitary Pad Night,111
2025-01-30,Singapore,West/Central,Cold Storage,SKU-D001,Diaper Pants M,81
2025-01-30,Singapore,West/Central,Cold Storage,SKU-D002,Diaper Pants L,51
2025-01-30,Singapore,West/Central,Cold Storage,SKU-D003,Diaper Tape NB,0
2025-01-30,Singapore,West/Central,Cold Storage,SKU-S001,Sanitary Pad Day,55
2025-01-30,Singapore,West/Central,Cold Storage,SKU-S002,Sanitary Pad Night,48
2025-01-30,Singapore,West/Central,NTUC FairPrice,SKU-D001,Diaper Pants M,163
2025-01-30,Singapore,West/Central,NTUC FairPrice,SKU-D002,Diaper Pants L,186
2025-01-30,Singapore,West/Central,NTUC FairPrice,SKU-D003,Diaper Tape NB,112
2025-01-30,Singapore,West/Central,NTUC FairPrice,SKU-S001,Sanitary Pad Day,158
2025-01-30,Singapore,West/Central,NTUC FairPrice,SKU-S002,Sanitary Pad Night,129
2025-01-30,Thailand,Bangkok,Big C,SKU-D001,Diaper Pants M,225
2025-01-30,Thailand,Bangkok,Big C,SKU-D002,Diaper Pants L,187
2025-01-30,Thailand,Bangkok,Big C,SKU-D003,Diaper Tape NB,122
2025-01-30,Thailand,Bangkok,Big C,SKU-S001,Sanitary Pad Day,176
2025-01-30,Thailand,Bangkok,Big C,SKU-S002,Sanitary Pad Night,167
2025-01-30,Thailand,Bangkok,Makro,SKU-D001,Diaper Pants M,116
2025-01-30,Thailand,Bangkok,Makro,SKU-D002,Diaper Pants L,113
2025-01-30,Thailand,Bangkok,Makro,SKU-D003,Diaper Tape NB,72
2025-01-30,Thailand,Bangkok,Makro,SKU-S001,Sanitary Pad Day,125
2025-01-30,Thailand,Bangkok,Makro,SKU-S002,Sanitary Pad Night,66
2025-01-30,Thailand,Bangkok,Tesco Lotus,SKU-D001,Diaper Pants M,362
2025-01-30,Thailand,Bangkok,Tesco Lotus,SKU-D002,Diaper Pants L,286
2025-01-30,Thailand,Bangkok,Tesco Lotus,SKU-D003,Diaper Tape NB,191
2025-01-30,Thailand,Bangkok,Tesco Lotus,SKU-S001,Sanitary Pad Day,235
2025-01-30,Thailand,Bangkok,Tesco Lotus,SKU-S002,Sanitary Pad Night,227
2025-01-30,Thailand,Central,Big C,SKU-D001,Diaper Pants M,370
2025-01-30,Thailand,Central,Big C,SKU-D002,Diaper Pants L,339
2025-01-30,Thailand,Central,Big C,SKU-D003,Diaper Tape NB,174
2025-01-30,Thailand,Central,Big C,SKU-S001,Sanitary Pad Day,356
2025-01-30,Thailand,Central,Big C,SKU-S002,Sanitary Pad Night,250
2025-01-30,Thailand,Central,Tesco Lotus,SKU-D001,Diaper Pants M,265
2025-01-30,Thailand,Central,Tesco Lotus,SKU-D002,Diaper Pants L,214
2025-01-30,Thailand,Central,Tesco Lotus,SKU-D003,Diaper Tape NB,129
2025-01-30,Thailand,Central,Tesco Lotus,SKU-S001,Sanitary Pad Day,227
2025-01-30,Thailand,Central,Tesco Lotus,SKU-S002,Sanitary Pad Night,0
2025-01-30,Thailand,North,Makro,SKU-D001,Diaper Pants M,257
2025-01-30,Thailand,North,Makro,SKU-D002,Diaper Pants L,262
2025-01-30,Thailand,North,Makro,SKU-D003,Diaper Tape NB,143
2025-01-30,Thailand,North,Makro,SKU-S001,Sanitary Pad Day,232
2025-01-30,Thailand,North,Makro,SKU-S002,Sanitary Pad Night,161
2025-01-30,Thailand,North,Tesco Lotus,SKU-D001,Diaper Pants M,339
2025-01-30,Thailand,North,Tesco Lotus,SKU-D002,Diaper Pants L,335
2025-01-30,Thailand,North,Tesco Lotus,SKU-D003,Diaper Tape NB,219
2025-01-30,Thailand,North,Tesco Lotus,SKU-S001,Sanitary Pad Day,323
2025-01-30,Thailand,North,Tesco Lotus,SKU-S002,Sanitary Pad Night,251
2025-01-31,Malaysia,Central,99 Speedmart,SKU-D001,Diaper Pants M,107
2025-01-31,Malaysia,Central,99 Speedmart,SKU-D002,Diaper Pants L,124
2025-01-31,Malaysia,Central,99 Speedmart,SKU-D003,Diaper Tape NB,66
2025-01-31,Malaysia,Central,99 Speedmart,SKU-S001,Sanitary Pad Day,76
2025-01-31,Malaysia,Central,99 Speedmart,SKU-S002,Sanitary Pad Night,75
2025-01-31,Malaysia,Central,AEON,SKU-D001,Diaper Pants M,408
2025-01-31,Malaysia,Central,AEON,SKU-D002,Diaper Pants L,327
2025-01-31,Malaysia,Central,AEON,SKU-D003,Diaper Tape NB,206
2025-01-31,Malaysia,Central,AEON,SKU-S001,Sanitary Pad Day,250
2025-01-31,Malaysia,Central,AEON,SKU-S002,Sanitary Pad Night,320
2025-01-31,Malaysia,Central,Lotus's,SKU-D001,Diaper Pants M,98
2025-01-31,Malaysia,Central,Lotus's,SKU-D002,Diaper Pants L,93
2025-01-31,Malaysia,Central,Lotus's,SKU-D003,Diaper Tape NB,65
2025-01-31,Malaysia,Central,Lotus's,SKU-S001,Sanitary Pad Day,0
2025-01-31,Malaysia,Central,Lotus's,SKU-S002,Sanitary Pad Night,64
2025-01-31,Malaysia,Northern,Giant,SKU-D001,Diaper Pants M,71
2025-01-31,Malaysia,Northern,Giant,SKU-D002,Diaper Pants L,73
2025-01-31,Malaysia,Northern,Giant,SKU-D003,Diaper Tape NB,42
2025-01-31,Malaysia,Northern,Giant,SKU-S001,Sanitary Pad Day,61
2025-01-31,Malaysia,Northern,Giant,SKU-S002,Sanitary Pad Night,45
2025-01-31,Malaysia,Northern,Lotus's,SKU-D001,Diaper Pants M,418
2025-01-31,Malaysia,Northern,Lotus's,SKU-D002,Diaper Pants L,304
2025-01-31,Malaysia,Northern,Lotus's,SKU-D003,Diaper Tape NB,201
2025-01-31,Malaysia,Northern,Lotus's,SKU-S001,Sanitary Pad Day,297
2025-01-31,Malaysia,Northern,Lotus's,SKU-S002,Sanitary Pad Night,285
2025-01-31,Malaysia,Northern,Mydin,SKU-D001,Diaper Pants M,99
2025-01-31,Malaysia,Northern,Mydin,SKU-D002,Diaper Pants L,53
2025-01-31,Malaysia,Northern,Mydin,SKU-D003,Diaper Tape NB,44
2025-01-31,Malaysia,Northern,Mydin,SKU-S001,Sanitary Pad Day,70
2025-01-31,Malaysia,Northern,Mydin,SKU-S002,Sanitary Pad Night,56
2025-01-31,Malaysia,Southern,AEON,SKU-D001,Diaper Pants M,277
2025-01-31,Malaysia,Southern,AEON,SKU-D002,Diaper Pants L,220
2025-01-31,Malaysia,Southern,AEON,SKU-D003,Diaper Tape NB,169
2025-01-31,Malaysia,Southern,AEON,SKU-S001,Sanitary Pad Day,242
2025-01-31,Malaysia,Southern,AEON,SKU-S002,Sanitary Pad Night,189
2025-01-31,Malaysia,Southern,Econsave,SKU-D001,Diaper Pants M,212
2025-01-31,Malaysia,Southern,Econsave,SKU-D002,Diaper Pants L,275
2025-01-31,Malaysia,Southern,Econsave,SKU-D003,Diaper Tape NB,160
2025-01-31,Malaysia,Southern,Econsave,SKU-S001,Sanitary Pad Day,209
2025-01-31,Malaysia,Southern,Econsave,SKU-S002,Sanitary Pad Night,205
2025-01-31,Malaysia,Southern,Giant,SKU-D001,Diaper Pants M,21
2025-01-31,Malaysia,Southern,Giant,SKU-D002,Diaper Pants L,24
2025-01-31,Malaysia,Southern,Giant,SKU-D003,Diaper Tape NB,14
2025-01-31,Malaysia,Southern,Giant,SKU-S001,Sanitary Pad Day,21
2025-01-31,Malaysia,Southern,Giant,SKU-S002,Sanitary Pad Night,15
2025-01-31,Singapore,East,Cold Storage,SKU-D001,Diaper Pants M,59
2025-01-31,Singapore,East,Cold Storage,SKU-D002,Diaper Pants L,52
2025-01-31,Singapore,East,Cold Storage,SKU-D003,Diaper Tape NB,27
2025-01-31,Singapore,East,Cold Storage,SKU-S001,Sanitary Pad Day,41
2025-01-31,Singapore,East,Cold Storage,SKU-S002,Sanitary Pad Night,26
2025-01-31,Singapore,East,NTUC FairPrice,SKU-D001,Diaper Pants M,78
2025-01-31,Singapore,East,NTUC FairPrice,SKU-D002,Diaper Pants L,46
2025-01-31,Singapore,East,NTUC FairPrice,SKU-D003,Diaper Tape NB,31
2025-01-31,Singapore,East,NTUC FairPrice,SKU-S001,Sanitary Pad Day,53
2025-01-31,Singapore,East,NTUC FairPrice,SKU-S002,Sanitary Pad Night,0
2025-01-31,Singapore,East,Sheng Siong,SKU-D001,Diaper Pants M,170
2025-01-31,Singapore,East,Sheng Siong,SKU-D002,Diaper Pants L,182
2025-01-31,Singapore,East,Sheng Siong,SKU-D003,Diaper Tape NB,114
2025-01-31,Singapore,East,Sheng Siong,SKU-S001,Sanitary Pad Day,162
2025-01-31,Singapore,East,Sheng Siong,SKU-S002,Sanitary Pad Night,163
2025-01-31,Singapore,North,NTUC FairPrice,SKU-D001,Diaper Pants M,136
2025-01-31,Singapore,North,NTUC FairPrice,SKU-D002,Diaper Pants L,105
2025-01-31,Singapore,North,NTUC FairPrice,SKU-D003,Diaper Tape NB,57
2025-01-31,Singapore,North,NTUC FairPrice,SKU-S001,Sanitary Pad Day,86
2025-01-31,Singapore,North,NTUC FairPrice,SKU-S002,Sanitary Pad Night,67
2025-01-31,Singapore,North,Sheng Siong,SKU-D001,Diaper Pants M,196
2025-01-31,Singapore,North,Sheng Siong,SKU-D002,Diaper Pants L,116
2025-01-31,Singapore,North,Sheng Siong,SKU-D003,Diaper Tape NB,108
2025-01-31,Singapore,North,Sheng Siong,SKU-S001,Sanitary Pad Day,126
2025-01-31,Singapore,North,Sheng Siong,SKU-S002,Sanitary Pad Night,144
2025-01-31,Singapore,West/Central,Cold Storage,SKU-D001,Diaper Pants M,82
2025-01-31,Singapore,West/Central,Cold Storage,SKU-D002,Diaper Pants L,50
2025-01-31,Singapore,West/Central,Cold Storage,SKU-D003,Diaper Tape NB,51
2025-01-31,Singapore,West/Central,Cold Storage,SKU-S001,Sanitary Pad Day,68
2025-01-31,Singapore,West/Central,Cold Storage,SKU-S002,Sanitary Pad Night,53
2025-01-31,Singapore,West/Central,NTUC FairPrice,SKU-D001,Diaper Pants M,243
2025-01-31,Singapore,West/Central,NTUC FairPrice,SKU-D002,Diaper Pants L,223
2025-01-31,Singapore,West/Central,NTUC FairPrice,SKU-D003,Diaper Tape NB,141
2025-01-31,Singapore,West/Central,NTUC FairPrice,SKU-S001,Sanitary Pad Day,178
2025-01-31,Singapore,West/Central,NTUC FairPrice,SKU-S002,Sanitary Pad Night,112
2025-01-31,Thailand,Bangkok,Big C,SKU-D001,Diaper Pants M,280
2025-01-31,Thailand,Bangkok,Big C,SKU-D002,Diaper Pants L,188
2025-01-31,Thailand,Bangkok,Big C,SKU-D003,Diaper Tape NB,131
2025-01-31,Thailand,Bangkok,Big C,SKU-S001,Sanitary Pad Day,0
2025-01-31,Thailand,Bangkok,Big C,SKU-S002,Sanitary Pad Night,141
2025-01-31,Thailand,Bangkok,Makro,SKU-D001,Diaper Pants M,200
2025-01-31,Thailand,Bangkok,Makro,SKU-D002,Diaper Pants L,150
2025-01-31,Thailand,Bangkok,Makro,SKU-D003,Diaper Tape NB,93
2025-01-31,Thailand,Bangkok,Makro,SKU-S001,Sanitary Pad Day,83
2025-01-31,Thailand,Bangkok,Makro,SKU-S002,Sanitary Pad Night,105
2025-01-31,Thailand,Bangkok,Tesco Lotus,SKU-D001,Diaper Pants M,359
2025-01-31,Thailand,Bangkok,Tesco Lotus,SKU-D002,Diaper Pants L,355
2025-01-31,Thailand,Bangkok,Tesco Lotus,SKU-D003,Diaper Tape NB,191
2025-01-31,Thailand,Bangkok,Tesco Lotus,SKU-S001,Sanitary Pad Day,284
2025-01-31,Thailand,Bangkok,Tesco Lotus,SKU-S002,Sanitary Pad Night,199
2025-01-31,Thailand,Central,Big C,SKU-D001,Diaper Pants M,474
2025-01-31,Thailand,Central,Big C,SKU-D002,Diaper Pants L,327
2025-01-31,Thailand,Central,Big C,SKU-D003,Diaper Tape NB,228
2025-01-31,Thailand,Central,Big C,SKU-S001,Sanitary Pad Day,284
2025-01-31,Thailand,Central,Big C,SKU-S002,Sanitary Pad Night,261
2025-01-31,Thailand,Central,Tesco Lotus,SKU-D001,Diaper Pants M,307
2025-01-31,Thailand,Central,Tesco Lotus,SKU-D002,Diaper Pants L,332
2025-01-31,Thailand,Central,Tesco Lotus,SKU-D003,Diaper Tape NB,207
2025-01-31,Thailand,Central,Tesco Lotus,SKU-S001,Sanitary Pad Day,275
2025-01-31,Thailand,Central,Tesco Lotus,SKU-S002,Sanitary Pad Night,230
2025-01-31,Thailand,North,Makro,SKU-D001,Diaper Pants M,383
2025-01-31,Thailand,North,Makro,SKU-D002,Diaper Pants L,294
2025-01-31,Thailand,North,Makro,SKU-D003,Diaper Tape NB,173
2025-01-31,Thailand,North,Makro,SKU-S001,Sanitary Pad Day,195
2025-01-31,Thailand,North,Makro,SKU-S002,Sanitary Pad Night,234
2025-01-31,Thailand,North,Tesco Lotus,SKU-D001,Diaper Pants M,419
2025-01-31,Thailand,North,Tesco Lotus,SKU-D002,Diaper Pants L,330
2025-01-31,Thailand,North,Tesco Lotus,SKU-D003,Diaper Tape NB,231
2025-01-31,Thailand,North,Tesco Lotus,SKU-S001,Sanitary Pad Day,0
2025-01-31,Thailand,North,Tesco Lotus,SKU-S002,Sanitary Pad Night,268
2025-02-01,Malaysia,Central,99 Speedmart,SKU-D001,Diaper Pants M,81
2025-02-01,Malaysia,Central,99 Speedmart,SKU-D002,Diaper Pants L,67
2025-02-01,Malaysia,Central,99 Speedmart,SKU-D003,Diaper Tape NB,47
2025-02-01,Malaysia,Central,99 Speedmart,SKU-S001,Sanitary Pad Day,51
2025-02-01,Malaysia,Central,99 Speedmart,SKU-S002,Sanitary Pad Night,48
2025-02-01,Malaysia,Central,AEON,SKU-D001,Diaper Pants M,232
2025-02-01,Malaysia,Central,AEON,SKU-D002,Diaper Pants L,352
2025-02-01,Malaysia,Central,AEON,SKU-D003,Diaper Tape NB,166
2025-02-01,Malaysia,Central,AEON,SKU-S001,Sanitary Pad Day,190
2025-02-01,Malaysia,Central,AEON,SKU-S002,Sanitary Pad Night,186
2025-02-01,Malaysia,Central,Lotus's,SKU-D001,Diaper Pants M,97
2025-02-01,Malaysia,Central,Lotus's,SKU-D002,Diaper Pants L,57
2025-02-01,Malaysia,Central,Lotus's,SKU-D003,Diaper Tape NB,55
2025-02-01,Malaysia,Central,Lotus's,SKU-S001,Sanitary Pad Day,60
2025-02-01,Malaysia,Central,Lotus's,SKU-S002,Sanitary Pad Night,49
2025-02-01,Malaysia,Northern,Giant,SKU-D001,Diaper Pants M,73
2025-02-01,Malaysia,Northern,Giant,SKU-D002,Diaper Pants L,48
2025-02-01,Malaysia,Northern,Giant,SKU-D003,Diaper Tape NB,33
2025-02-01,Malaysia,Northern,Giant,SKU-S001,Sanitary Pad Day,39
2025-02-01,Malaysia,Northern,Giant,SKU-S002,Sanitary Pad Night,35
2025-02-01,Malaysia,Northern,Lotus's,SKU-D001,Diaper Pants M,290
2025-02-01,Malaysia,Northern,Lotus's,SKU-D002,Diaper Pants L,230
2025-02-01,Malaysia,Northern,Lotus's,SKU-D003,Diaper Tape NB,184
2025-02-01,Malaysia,Northern,Lotus's,SKU-S001,Sanitary Pad Day,334
2025-02-01,Malaysia,Northern,Lotus's,SKU-S002,Sanitary Pad Night,224
2025-02-01,Malaysia,Northern,Mydin,SKU-D001,Diaper Pants M,77
2025-02-01,Malaysia,Northern,Mydin,SKU-D002,Diaper Pants L,75
2025-02-01,Malaysia,Northern,Mydin,SKU-D003,Diaper Tape NB,41
2025-02-01,Malaysia,Northern,Mydin,SKU-S001,Sanitary Pad Day,58
2025-02-01,Malaysia,Northern,Mydin,SKU-S002,Sanitary Pad Night,47
2025-02-01,Malaysia,Southern,AEON,SKU-D001,Diaper Pants M,266
2025-02-01,Malaysia,Southern,AEON,SKU-D002,Diaper Pants L,193
2025-02-01,Malaysia,Southern,AEON,SKU-D003,Diaper Tape NB,112
2025-02-01,Malaysia,Southern,AEON,SKU-S001,Sanitary Pad Day,0
2025-02-01,Malaysia,Southern,AEON,SKU-S002,Sanitary Pad Night,121
2025-02-01,Malaysia,Southern,Econsave,SKU-D001,Diaper Pants M,225
2025-02-01,Malaysia,Southern,Econsave,SKU-D002,Diaper Pants L,201
2025-02-01,Malaysia,Southern,Econsave,SKU-D003,Diaper Tape NB,112
2025-02-01,Malaysia,Southern,Econsave,SKU-S001,Sanitary Pad Day,153
2025-02-01,Malaysia,Southern,Econsave,SKU-S002,Sanitary Pad Night,101
2025-02-01,Malaysia,Southern,Giant,SKU-D001,Diaper Pants M,22
2025-02-01,Malaysia,Southern,Giant,SKU-D002,Diaper Pants L,20
2025-02-01,Malaysia,Southern,Giant,SKU-D003,Diaper Tape NB,10
2025-02-01,Malaysia,Southern,Giant,SKU-S001,Sanitary Pad Day,21
2025-02-01,Malaysia,Southern,Giant,SKU-S002,Sanitary Pad Night,15
2025-02-01,Singapore,East,Cold Storage,SKU-D001,Diaper Pants M,0
2025-02-01,Singapore,East,Cold Storage,SKU-D002,Diaper Pants L,43
2025-02-01,Singapore,East,Cold Storage,SKU-D003,Diaper Tape NB,21
2025-02-01,Singapore,East,Cold Storage,SKU-S001,Sanitary Pad Day,36
2025-02-01,Singapore,East,Cold Storage,SKU-S002,Sanitary Pad Night,29
2025-02-01,Singapore,East,NTUC FairPrice,SKU-D001,Diaper Pants M,61
2025-02-01,Singapore,East,NTUC FairPrice,SKU-D002,Diaper Pants L,41
2025-02-01,Singapore,East,NTUC FairPrice,SKU-D003,Diaper Tape NB,26
2025-02-01,Singapore,East,NTUC FairPrice,SKU-S001,Sanitary Pad Day,55
2025-02-01,Singapore,East,NTUC FairPrice,SKU-S002,Sanitary Pad Night,40
2025-02-01,Singapore,East,Sheng Siong,SKU-D001,Diaper Pants M,167
2025-02-01,Singapore,East,Sheng Siong,SKU-D002,Diaper Pants L,159
2025-02-01,Singapore,East,Sheng Siong,SKU-D003,Diaper Tape NB,91
2025-02-01,Singapore,East,Sheng Siong,SKU-S001,Sanitary Pad Day,146
2025-02-01,Singapore,East,Sheng Siong,SKU-S002,Sanitary Pad Night,106
2025-02-01,Singapore,North,NTUC FairPrice,SKU-D001,Diaper Pants M,96
2025-02-01,Singapore,North,NTUC FairPrice,SKU-D002,Diaper Pants L,73
2025-02-01,Singapore,North,NTUC FairPrice,SKU-D003,Diaper Tape NB,46
2025-02-01,Singapore,North,NTUC FairPrice,SKU-S001,Sanitary Pad Day,76
2025-02-01,Singapore,North,NTUC FairPrice,SKU-S002,Sanitary Pad Night,61
2025-02-01,Singapore,North,Sheng Siong,SKU-D001,Diaper Pants M,156
2025-02-01,Singapore,North,Sheng Siong,SKU-D002,Diaper Pants L,158
2025-02-01,Singapore,North,Sheng Siong,SKU-D003,Diaper Tape NB,90
2025-02-01,Singapore,North,Sheng Siong,SKU-S001,Sanitary Pad Day,117
2025-02-01,Singapore,North,Sheng Siong,SKU-S002,Sanitary Pad Night,126
2025-02-01,Singapore,West/Central,Cold Storage,SKU-D001,Diaper Pants M,79
2025-02-01,Singapore,West/Central,Cold Storage,SKU-D002,Diaper Pants L,72
